Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     143/143         std::list<WaitingList::Waiting, std::allocator<WaitingList::Waiting> >::_M_erase(std::_List_iterator<WaitingList::Waiting>) [715]
-----------------------------------------------
                0.00    0.00     143/143         std::list<WaitingList::Waiting, std::allocator<WaitingList::Waiting> >::erase(std::_List_iterator<WaitingList::Waiting>) [714]
[715]    0.0    0.00    0.00     143         std::list<WaitingList::Waiting, std::allocator<WaitingList::Waiting> >::_M_erase(std::_List_iterator<WaitingList::Waiting>) [715]
                0.00    0.00     143/288         WaitingList::Waiting* std::__addressof<WaitingList::Waiting>(WaitingList::Waiting&) [701]
                0.00    0.00     143/288         std::_List_base<WaitingList::Waiting, std::allocator<WaitingList::Waiting> >::_M_get_Tp_allocator() const [697]
                0.00    0.00     143/144         __gnu_cxx::new_allocator<WaitingList::Waiting>::destroy(WaitingList::Waiting*) [708]
                0.00    0.00     143/288         std::allocator<WaitingList::Waiting>::~allocator() [700]
                0.00    0.00     143/144         std::_List_base<WaitingList::Waiting, std::allocator<WaitingList::Waiting> >::_M_put_node(std::_List_node<WaitingList::Waiting>*) [713]
-----------------------------------------------
                0.00    0.00     128/128         Controller::Controller(cv::Size_<int>, int, int, double, double, double) [116]
[716]    0.0    0.00    0.00     128         std::vector<double, std::allocator<double> >::push_back(double const&) [716]
                0.00    0.00      64/37985       void __gnu_cxx::__alloc_traits<std::allocator<double> >::construct<double>(std::allocator<double>&, double*, double const&) [263]
                0.00    0.00      64/64          std::vector<double, std::allocator<double> >::end() [718]
                0.00    0.00      64/64          std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [717]
-----------------------------------------------
                0.00    0.00      64/64          std::vector<double, std::allocator<double> >::push_back(double const&) [716]
[717]    0.0    0.00    0.00      64         std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [717]
                0.00    0.00  113761/116223      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [179]
                0.00    0.00   75841/151678      __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [161]
                0.00    0.00   75840/75840       double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [198]
                0.00    0.00   37924/37924       std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [266]
                0.00    0.00   37921/37985       void __gnu_cxx::__alloc_traits<std::allocator<double> >::construct<double>(std::allocator<double>&, double*, double const&) [263]
                0.00    0.00   37920/38745       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [260]
                0.00    0.00   37920/39557       void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [256]
                0.00    0.00   37920/39557       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [255]
                0.00    0.00   37919/37919       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [267]
                0.00    0.00   37917/37917       std::vector<double, std::allocator<double> >::begin() [268]
-----------------------------------------------
                0.00    0.00      64/64          std::vector<double, std::allocator<double> >::push_back(double const&) [716]
[718]    0.0    0.00    0.00      64         std::vector<double, std::allocator<double> >::end() [718]
                0.00    0.00      64/37982       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [265]
-----------------------------------------------
                0.00    0.00      54/54          std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::operator=(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [107]
[719]    0.0    0.00    0.00      54         std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::capacity() const [719]
-----------------------------------------------
                0.00    0.00      14/44          std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [739]
                0.00    0.00      30/44          void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [754]
[720]    0.0    0.00    0.00      44         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [720]
-----------------------------------------------
                0.00    0.00      16/32          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [763]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::difference_type __gnu_cxx::operator-<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [760]
[721]    0.0    0.00    0.00      32         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [721]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [761]
[722]    0.0    0.00    0.00      32         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [722]
-----------------------------------------------
                0.00    0.00       1/31          main [1]
                0.00    0.00      30/31          TrakerManager::doWork(cv::Mat&) [3]
[723]    0.0    0.00    0.00      31         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [723]
-----------------------------------------------
                0.00    0.00      30/30          EnsembleTracker::EnsembleTracker(int, cv::Size_<int>, double, double, double) [67]
[724]    0.0    0.00    0.00      30         cv::Size_<float>::Size_() [724]
-----------------------------------------------
                0.00    0.00      30/30          EnsembleTracker::EnsembleTracker(int, cv::Size_<int>, double, double, double) [67]
[725]    0.0    0.00    0.00      30         cv::MatCommaInitializer_<float> cv::operator<< <float, int>(cv::Mat_<float> const&, int) [725]
                0.00    0.00      30/4523        cv::MatCommaInitializer_<float>::MatCommaInitializer_(cv::Mat_<float>*) [426]
                0.00    0.00      30/31416       cv::MatCommaInitializer_<float>& cv::MatCommaInitializer_<float>::operator,<int>(int) [294]
                0.00    0.00      30/4523        cv::MatCommaInitializer_<float>::MatCommaInitializer_(cv::MatCommaInitializer_<float> const&) [427]
-----------------------------------------------
                0.00    0.00      30/30          std::_Miter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [728]
[726]    0.0    0.00    0.00      30         std::_Iter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, false>::_S_base(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [726]
-----------------------------------------------
                0.00    0.00      30/30          std::_Niter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [729]
[727]    0.0    0.00    0.00      30         std::_Iter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, true>::_S_base(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [727]
                0.00    0.00      30/12672       __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::base() const [345]
-----------------------------------------------
                0.00    0.00      30/30          __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > std::copy<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [750]
[728]    0.0    0.00    0.00      30         std::_Miter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [728]
                0.00    0.00      30/30          std::_Iter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, false>::_S_base(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [726]
-----------------------------------------------
                0.00    0.00      30/30          __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [749]
[729]    0.0    0.00    0.00      30         std::_Niter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [729]
                0.00    0.00      30/30          std::_Iter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, true>::_S_base(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [727]
-----------------------------------------------
                0.00    0.00      30/30          void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [754]
[730]    0.0    0.00    0.00      30         void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [730]
                0.00    0.00      30/1637        std::vector<double, std::allocator<double> >::~vector() [587]
-----------------------------------------------
                0.00    0.00       2/26          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [802]
                0.00    0.00      24/26          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [763]
[731]    0.0    0.00    0.00      26         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [731]
-----------------------------------------------
                0.00    0.00       8/24          __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [759]
                0.00    0.00      16/24          __gnu_cxx::__alloc_traits<std::allocator<std::vector<double, std::allocator<double> > > >::max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [734]
[732]    0.0    0.00    0.00      24         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::max_size() const [732]
-----------------------------------------------
                0.00    0.00      16/16          void __gnu_cxx::__alloc_traits<std::allocator<std::vector<double, std::allocator<double> > > >::construct<std::vector<double, std::allocator<double> > >(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [735]
[733]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::construct(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [733]
                0.00    0.00      16/158943      operator new(unsigned long, void*) [159]
                0.00    0.00      16/825         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [640]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [738]
[734]    0.0    0.00    0.00      16         __gnu_cxx::__alloc_traits<std::allocator<std::vector<double, std::allocator<double> > > >::max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [734]
                0.00    0.00      16/24          __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::max_size() const [732]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::push_back(std::vector<double, std::allocator<double> > const&) [740]
                0.00    0.00       8/16          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [763]
[735]    0.0    0.00    0.00      16         void __gnu_cxx::__alloc_traits<std::allocator<std::vector<double, std::allocator<double> > > >::construct<std::vector<double, std::allocator<double> > >(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [735]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::construct(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [733]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() [764]
                0.00    0.00       8/16          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() [765]
[736]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::__normal_iterator(std::vector<double, std::allocator<double> >* const&) [736]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [738]
[737]    0.0    0.00    0.00      16         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() const [737]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [761]
[738]    0.0    0.00    0.00      16         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [738]
                0.00    0.00      16/16          std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() const [737]
                0.00    0.00      16/16          __gnu_cxx::__alloc_traits<std::allocator<std::vector<double, std::allocator<double> > > >::max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [734]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >* std::uninitialized_copy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [741]
[739]    0.0    0.00    0.00      16         std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [739]
                0.00    0.00      14/44          std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [720]
                0.00    0.00      14/14          void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [753]
-----------------------------------------------
                0.00    0.00      16/16          Controller::Controller(cv::Size_<int>, int, int, double, double, double) [116]
[740]    0.0    0.00    0.00      16         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::push_back(std::vector<double, std::allocator<double> > const&) [740]
                0.00    0.00       8/16          void __gnu_cxx::__alloc_traits<std::allocator<std::vector<double, std::allocator<double> > > >::construct<std::vector<double, std::allocator<double> > >(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [735]
                0.00    0.00       8/8           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() [764]
                0.00    0.00       8/8           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [763]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >* std::__uninitialized_copy_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [742]
[741]    0.0    0.00    0.00      16         std::vector<double, std::allocator<double> >* std::uninitialized_copy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [741]
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [739]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [743]
[742]    0.0    0.00    0.00      16         std::vector<double, std::allocator<double> >* std::__uninitialized_copy_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [742]
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >* std::uninitialized_copy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [741]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [763]
[743]    0.0    0.00    0.00      16         std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [743]
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >* std::__uninitialized_copy_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [742]
-----------------------------------------------
                0.00    0.00      15/15          std::_Niter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [747]
[744]    0.0    0.00    0.00      15         std::_Iter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, true>::_S_base(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [744]
                0.00    0.00      15/46205       __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::base() const [247]
-----------------------------------------------
                0.00    0.00      15/15          cv::Rect_<int>* std::__copy_move_a<false, cv::Rect_<int> const*, cv::Rect_<int>*>(cv::Rect_<int> const*, cv::Rect_<int> const*, cv::Rect_<int>*) [748]
[745]    0.0    0.00    0.00      15         cv::Rect_<int>* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<cv::Rect_<int> const*, cv::Rect_<int>*>(cv::Rect_<int> const*, cv::Rect_<int> const*, cv::Rect_<int>*) [745]
-----------------------------------------------
                0.00    0.00      15/15          void std::_Destroy<__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [751]
[746]    0.0    0.00    0.00      15         void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [746]
-----------------------------------------------
                0.00    0.00      15/15          __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [749]
[747]    0.0    0.00    0.00      15         std::_Niter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [747]
                0.00    0.00      15/15          std::_Iter_base<__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, true>::_S_base(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [744]
-----------------------------------------------
